participant,abs_seq,start,end,duration,delay,block,block_seq,exec_time
135391,38,2019-11-05 20:29:38.950000+00:00,2019-11-05 20:29:49.117000+00:00,0 days 00:00:10.167000,0 days 00:00:01.125000,6,1,0 days 00:00:07.943000
135391,39,2019-11-05 20:29:49.117000+00:00,2019-11-05 20:29:57.036000+00:00,0 days 00:00:07.919000,0 days 00:00:01.125000,6,2,0 days 00:00:05.748000
135391,40,2019-11-05 20:29:57.036000+00:00,2019-11-05 20:30:04.948000+00:00,0 days 00:00:07.912000,0 days 00:00:01.125000,6,3,0 days 00:00:05.711000
135391,41,2019-11-05 20:30:04.948000+00:00,2019-11-05 20:30:17.362000+00:00,0 days 00:00:12.414000,0 days 00:00:01.650000,7,0,0 days 00:00:10.207000
135391,42,2019-11-05 20:30:17.362000+00:00,2019-11-05 20:30:32.250000+00:00,0 days 00:00:14.888000,0 days 00:00:01.650000,7,1,0 days 00:00:12.013000
135391,43,2019-11-05 20:30:32.250000+00:00,2019-11-05 20:30:43.841000+00:00,0 days 00:00:11.591000,0 days 00:00:01.650000,7,2,0 days 00:00:08.909000
135391,44,2019-11-05 20:30:43.841000+00:00,2019-11-05 20:30:53.782000+00:00,0 days 00:00:09.941000,0 days 00:00:01.650000,7,3,0 days 00:00:07.096000
135391,45,2019-11-05 20:30:53.782000+00:00,2019-11-05 20:31:02.076000+00:00,0 days 00:00:08.294000,0 days 00:00:01.650000,7,4,0 days 00:00:05.211000
135391,46,2019-11-05 20:31:02.076000+00:00,2019-11-05 20:31:10.363000+00:00,0 days 00:00:08.287000,0 days 00:00:01.650000,7,5,0 days 00:00:05.128000
135391,47,2019-11-05 20:31:10.363000+00:00,2019-11-05 20:31:18.654000+00:00,0 days 00:00:08.291000,0 days 00:00:01.650000,7,6,0 days 00:00:05.148000
135391,48,2019-11-05 20:31:18.654000+00:00,2019-11-05 20:31:25.299000+00:00,0 days 00:00:06.645000,0 days 00:00:01.650000,7,7,0 days 00:00:03.598000
135391,49,2019-11-05 20:31:25.299000+00:00,2019-11-05 20:31:36.863000+00:00,0 days 00:00:11.564000,0 days 00:00:00,8,0,0 days 00:00:08.278000
135391,50,2019-11-05 20:31:36.863000+00:00,2019-11-05 20:31:45.395000+00:00,0 days 00:00:08.532000,0 days 00:00:00,8,1,0 days 00:00:07.441000
135391,51,2019-11-05 20:31:45.395000+00:00,2019-11-05 20:31:52.754000+00:00,0 days 00:00:07.359000,0 days 00:00:00,8,2,0 days 00:00:06.266000
135391,52,2019-11-05 20:31:52.754000+00:00,2019-11-05 20:31:59.493000+00:00,0 days 00:00:06.739000,0 days 00:00:00,8,3,0 days 00:00:05.849000
135391,53,2019-11-05 20:31:59.493000+00:00,2019-11-05 20:32:07.367000+00:00,0 days 00:00:07.874000,0 days 00:00:00.600000,9,0,0 days 00:00:06.675000
135391,54,2019-11-05 20:32:07.367000+00:00,2019-11-05 20:32:11.001000+00:00,0 days 00:00:03.634000,0 days 00:00:00.600000,9,1,0 days 00:00:02.328000
135391,55,2019-11-05 20:32:11.001000+00:00,2019-11-05 20:32:20.014000+00:00,0 days 00:00:09.013000,0 days 00:00:00.600000,9,2,0 days 00:00:07.431000
135391,56,2019-11-05 20:32:20.014000+00:00,2019-11-05 20:32:27.252000+00:00,0 days 00:00:07.238000,0 days 00:00:00.600000,9,3,0 days 00:00:05.792000
135391,57,2019-11-05 20:32:27.252000+00:00,2019-11-05 20:32:33.263000+00:00,0 days 00:00:06.011000,0 days 00:00:00.600000,9,4,0 days 00:00:04.680000
135391,58,2019-11-05 20:32:33.263000+00:00,2019-11-05 20:32:42.878000+00:00,0 days 00:00:09.615000,0 days 00:00:00.600000,9,5,0 days 00:00:08.359000
135391,59,2019-11-05 20:32:42.878000+00:00,2019-11-05 20:32:53.117000+00:00,0 days 00:00:10.239000,0 days 00:00:00.600000,9,6,0 days 00:00:08.914000
135391,60,2019-11-05 20:32:53.117000+00:00,2019-11-05 20:33:03.967000+00:00,0 days 00:00:10.850000,0 days 00:00:00.600000,9,7,0 days 00:00:09.569000
135391,61,2019-11-05 20:33:03.967000+00:00,2019-11-05 20:33:10.604000+00:00,0 days 00:00:06.637000,0 days 00:00:00.600000,9,8,0 days 00:00:05.231000
135391,62,2019-11-05 20:33:10.604000+00:00,2019-11-05 20:33:18.419000+00:00,0 days 00:00:07.815000,0 days 00:00:00.600000,9,9,0 days 00:00:06.593000
135391,63,2019-11-05 20:33:18.419000+00:00,2019-11-05 20:33:24.262000+00:00,0 days 00:00:05.843000,0 days 00:00:00.600000,9,10,0 days 00:00:04.461000
135391,64,2019-11-05 20:33:24.262000+00:00,2019-11-05 20:33:27.869000+00:00,0 days 00:00:03.607000,0 days 00:00:00.600000,9,11,0 days 00:00:02.295000
135391,65,2019-11-05 20:33:27.869000+00:00,2019-11-05 20:33:35.680000+00:00,0 days 00:00:07.811000,0 days 00:00:02.700000,10,0,0 days 00:00:06.493000
135391,66,2019-11-05 20:33:35.680000+00:00,2019-11-05 20:33:46.521000+00:00,0 days 00:00:10.841000,0 days 00:00:02.700000,10,1,0 days 00:00:06.828000
135391,67,2019-11-05 20:33:46.521000+00:00,2019-11-05 20:33:54.659000+00:00,0 days 00:00:08.138000,0 days 00:00:02.700000,10,2,0 days 00:00:03.122000
135391,68,2019-11-05 20:33:54.659000+00:00,2019-11-05 20:34:16.312000+00:00,0 days 00:00:21.653000,0 days 00:00:02.700000,10,3,0 days 00:00:17.509000
135391,69,2019-11-05 20:34:16.312000+00:00,2019-11-05 20:34:27.150000+00:00,0 days 00:00:10.838000,0 days 00:00:02.700000,10,4,0 days 00:00:06.965000
135391,70,2019-11-05 20:34:27.150000+00:00,2019-11-05 20:34:37.992000+00:00,0 days 00:00:10.842000,0 days 00:00:02.700000,10,5,0 days 00:00:05.982000
135391,71,2019-11-05 20:34:37.992000+00:00,2019-11-05 20:34:51.530000+00:00,0 days 00:00:13.538000,0 days 00:00:02.700000,10,6,0 days 00:00:08.654000
135391,72,2019-11-05 20:34:51.530000+00:00,2019-11-05 20:34:59.665000+00:00,0 days 00:00:08.135000,0 days 00:00:02.700000,10,7,0 days 00:00:03.252000
135391,73,2019-11-05 20:34:59.665000+00:00,2019-11-05 20:35:07.802000+00:00,0 days 00:00:08.137000,0 days 00:00:02.700000,10,8,0 days 00:00:04.154000
135391,74,2019-11-05 20:35:07.802000+00:00,2019-11-05 20:35:19.217000+00:00,0 days 00:00:11.415000,0 days 00:00:02.700000,10,9,0 days 00:00:07.142000
135391,75,2019-11-05 20:35:19.217000+00:00,2019-11-05 20:35:27.353000+00:00,0 days 00:00:08.136000,0 days 00:00:02.700000,10,10,0 days 00:00:03.158000
135391,76,2019-11-05 20:35:27.353000+00:00,2019-11-05 20:35:35.488000+00:00,0 days 00:00:08.135000,0 days 00:00:02.700000,10,11,0 days 00:00:03.030000
135391,77,2019-11-05 20:35:35.488000+00:00,2019-11-05 20:35:46.330000+00:00,0 days 00:00:10.842000,0 days 00:00:03,11,0,0 days 00:00:06.183000
135391,78,2019-11-05 20:35:46.330000+00:00,2019-11-05 20:35:58.368000+00:00,0 days 00:00:12.038000,0 days 00:00:03,11,1,0 days 00:00:06.670000
135391,79,2019-11-05 20:35:58.368000+00:00,2019-11-05 20:36:10.408000+00:00,0 days 00:00:12.040000,0 days 00:00:03,11,2,0 days 00:00:06.337000
135391,80,2019-11-05 20:36:10.408000+00:00,2019-11-05 20:36:22.450000+00:00,0 days 00:00:12.042000,0 days 00:00:03,11,3,0 days 00:00:06.584000
135391,81,2019-11-05 20:36:22.450000+00:00,2019-11-05 20:36:31.492000+00:00,0 days 00:00:09.042000,0 days 00:00:03,11,4,0 days 00:00:03.378000
135391,82,2019-11-05 20:36:31.492000+00:00,2019-11-05 20:36:43.546000+00:00,0 days 00:00:12.054000,0 days 00:00:03,11,5,0 days 00:00:07.049000
135391,83,2019-11-05 20:36:43.546000+00:00,2019-11-05 20:36:52.587000+00:00,0 days 00:00:09.041000,0 days 00:00:03,11,6,0 days 00:00:03.250000
135391,84,2019-11-05 20:36:52.587000+00:00,2019-11-05 20:37:01.624000+00:00,0 days 00:00:09.037000,0 days 00:00:03,11,7,0 days 00:00:03.186000
135391,85,2019-11-05 20:37:01.624000+00:00,2019-11-05 20:37:13.668000+00:00,0 days 00:00:12.044000,0 days 00:00:00.600000,12,0,0 days 00:00:06.398000
135391,86,2019-11-05 20:37:13.668000+00:00,2019-11-05 20:37:19.711000+00:00,0 days 00:00:06.043000,0 days 00:00:00.600000,12,1,0 days 00:00:04.806000
135391,87,2019-11-05 20:37:19.711000+00:00,2019-11-05 20:37:26.321000+00:00,0 days 00:00:06.610000,0 days 00:00:00.600000,12,2,0 days 00:00:05.054000
135391,88,2019-11-05 20:37:26.321000+00:00,2019-11-05 20:37:34.135000+00:00,0 days 00:00:07.814000,0 days 00:00:00.600000,12,3,0 days 00:00:06.214000
135391,89,2019-11-05 20:37:34.135000+00:00,2019-11-05 20:37:41.973000+00:00,0 days 00:00:07.838000,0 days 00:00:00.600000,12,4,0 days 00:00:06.367000
135391,90,2019-11-05 20:37:41.973000+00:00,2019-11-05 20:37:47.409000+00:00,0 days 00:00:05.436000,0 days 00:00:00.600000,12,5,0 days 00:00:04.226000
135391,91,2019-11-05 20:37:47.409000+00:00,2019-11-05 20:37:52.819000+00:00,0 days 00:00:05.410000,0 days 00:00:00.600000,12,6,0 days 00:00:04.003000
135391,92,2019-11-05 20:37:52.819000+00:00,2019-11-05 20:37:56.427000+00:00,0 days 00:00:03.608000,0 days 00:00:00.600000,12,7,0 days 00:00:02.165000
135391,93,2019-11-05 20:37:56.427000+00:00,2019-11-05 20:38:04.239000+00:00,0 days 00:00:07.812000,0 days 00:00:02.175000,13,0,0 days 00:00:06.488000
135391,94,2019-11-05 20:38:04.239000+00:00,2019-11-05 20:38:12.976000+00:00,0 days 00:00:08.737000,0 days 00:00:02.175000,13,1,0 days 00:00:04.832000
135391,95,2019-11-05 20:38:12.976000+00:00,2019-11-05 20:38:21.712000+00:00,0 days 00:00:08.736000,0 days 00:00:02.175000,13,2,0 days 00:00:04.874000
135391,96,2019-11-05 20:38:21.712000+00:00,2019-11-05 20:38:34.804000+00:00,0 days 00:00:13.092000,0 days 00:00:02.175000,13,3,0 days 00:00:08.987000
135391,97,2019-11-05 20:38:34.804000+00:00,2019-11-05 20:38:41.364000+00:00,0 days 00:00:06.560000,0 days 00:00:02.175000,13,4,0 days 00:00:02.295000
135391,98,2019-11-05 20:38:41.364000+00:00,2019-11-05 20:38:47.900000+00:00,0 days 00:00:06.536000,0 days 00:00:02.175000,13,5,0 days 00:00:03.035000
135391,99,2019-11-05 20:38:47.900000+00:00,2019-11-05 20:38:54.436000+00:00,0 days 00:00:06.536000,0 days 00:00:02.175000,13,6,0 days 00:00:03.309000
135391,100,2019-11-05 20:38:54.436000+00:00,2019-11-05 20:39:00.972000+00:00,0 days 00:00:06.536000,0 days 00:00:02.175000,13,7,0 days 00:00:02.596000
135391,101,2019-11-05 20:39:00.972000+00:00,2019-11-05 20:39:11.860000+00:00,0 days 00:00:10.888000,0 days 00:00:01.125000,14,0,0 days 00:00:07.224000
135391,102,2019-11-05 20:39:11.860000+00:00,2019-11-05 20:39:23.150000+00:00,0 days 00:00:11.290000,0 days 00:00:01.125000,14,1,0 days 00:00:09.113000
135391,103,2019-11-05 20:39:23.150000+00:00,2019-11-05 20:39:31.064000+00:00,0 days 00:00:07.914000,0 days 00:00:01.125000,14,2,0 days 00:00:05.684000
135391,104,2019-11-05 20:39:31.064000+00:00,2019-11-05 20:39:43.485000+00:00,0 days 00:00:12.421000,0 days 00:00:01.125000,14,3,0 days 00:00:10.202000
135391,105,2019-11-05 20:39:43.485000+00:00,2019-11-05 20:39:51.397000+00:00,0 days 00:00:07.912000,0 days 00:00:01.125000,14,4,0 days 00:00:05.675000
135391,106,2019-11-05 20:39:51.397000+00:00,2019-11-05 20:39:59.316000+00:00,0 days 00:00:07.919000,0 days 00:00:01.125000,14,5,0 days 00:00:05.757000
135391,107,2019-11-05 20:39:59.316000+00:00,2019-11-05 20:40:06.105000+00:00,0 days 00:00:06.789000,0 days 00:00:01.125000,14,6,0 days 00:00:04.647000
135391,108,2019-11-05 20:40:06.105000+00:00,2019-11-05 20:40:11.739000+00:00,0 days 00:00:05.634000,0 days 00:00:01.125000,14,7,0 days 00:00:03.449000
135391,109,2019-11-05 20:40:11.739000+00:00,2019-11-05 20:40:17.374000+00:00,0 days 00:00:05.635000,0 days 00:00:01.125000,14,8,0 days 00:00:03.462000
135391,110,2019-11-05 20:40:17.374000+00:00,2019-11-05 20:40:21.880000+00:00,0 days 00:00:04.506000,0 days 00:00:01.125000,14,9,0 days 00:00:02.307000
135391,111,2019-11-05 20:40:21.880000+00:00,2019-11-05 20:40:27.513000+00:00,0 days 00:00:05.633000,0 days 00:00:01.125000,14,10,0 days 00:00:03.456000
135391,112,2019-11-05 20:40:27.513000+00:00,2019-11-05 20:40:32.020000+00:00,0 days 00:00:04.507000,0 days 00:00:01.125000,14,11,0 days 00:00:02.272000
135391,113,2019-11-05 20:40:32.020000+00:00,2019-11-05 20:40:39.908000+00:00,0 days 00:00:07.888000,0 days 00:00:01.650000,15,0,0 days 00:00:05.745000
135391,114,2019-11-05 20:40:39.908000+00:00,2019-11-05 20:40:48.198000+00:00,0 days 00:00:08.290000,0 days 00:00:01.650000,15,1,0 days 00:00:05.483000
135391,115,2019-11-05 20:40:48.198000+00:00,2019-11-05 20:40:54.838000+00:00,0 days 00:00:06.640000,0 days 00:00:01.650000,15,2,0 days 00:00:03.496000
135391,116,2019-11-05 20:40:54.838000+00:00,2019-11-05 20:41:01.449000+00:00,0 days 00:00:06.611000,0 days 00:00:01.650000,15,3,0 days 00:00:03.901000
135391,117,2019-11-05 20:41:01.449000+00:00,2019-11-05 20:41:11.363000+00:00,0 days 00:00:09.914000,0 days 00:00:01.650000,15,4,0 days 00:00:07.064000
135391,118,2019-11-05 20:41:11.363000+00:00,2019-11-05 20:41:17.999000+00:00,0 days 00:00:06.636000,0 days 00:00:01.650000,15,5,0 days 00:00:03.753000
135391,119,2019-11-05 20:41:17.999000+00:00,2019-11-05 20:41:27.911000+00:00,0 days 00:00:09.912000,0 days 00:00:01.650000,15,6,0 days 00:00:06.998000
135391,120,2019-11-05 20:41:27.911000+00:00,2019-11-05 20:41:36.202000+00:00,0 days 00:00:08.291000,0 days 00:00:01.650000,15,7,0 days 00:00:05.187000
135391,121,2019-11-05 20:41:36.202000+00:00,2019-11-05 20:41:43.143000+00:00,0 days 00:00:06.941000,0 days 00:00:01.650000,15,8,0 days 00:00:03.940000
135391,122,2019-11-05 20:41:43.143000+00:00,2019-11-05 20:41:54.706000+00:00,0 days 00:00:11.563000,0 days 00:00:01.650000,15,9,0 days 00:00:08.500000
135391,123,2019-11-05 20:41:54.706000+00:00,2019-11-05 20:42:02.996000+00:00,0 days 00:00:08.290000,0 days 00:00:01.650000,15,10,0 days 00:00:05.130000
135391,124,2019-11-05 20:42:02.996000+00:00,2019-11-05 20:42:09.634000+00:00,0 days 00:00:06.638000,0 days 00:00:01.650000,15,11,0 days 00:00:03.473000
135391,125,2019-11-05 20:42:09.634000+00:00,2019-11-05 20:42:17.893000+00:00,0 days 00:00:08.259000,0 days 00:00:02.175000,16,0,0 days 00:00:05.563000
135391,126,2019-11-05 20:42:17.893000+00:00,2019-11-05 20:42:26.632000+00:00,0 days 00:00:08.739000,0 days 00:00:02.175000,16,1,0 days 00:00:05.419000
135391,127,2019-11-05 20:42:26.632000+00:00,2019-11-05 20:42:35.368000+00:00,0 days 00:00:08.736000,0 days 00:00:02.175000,16,2,0 days 00:00:04.825000
135391,128,2019-11-05 20:42:35.368000+00:00,2019-11-05 20:42:41.928000+00:00,0 days 00:00:06.560000,0 days 00:00:02.175000,16,3,0 days 00:00:02.944000
135391,129,2019-11-05 20:42:41.928000+00:00,2019-11-05 20:42:52.812000+00:00,0 days 00:00:10.884000,0 days 00:00:02.175000,16,4,0 days 00:00:07.649000
135391,130,2019-11-05 20:42:52.812000+00:00,2019-11-05 20:43:03.724000+00:00,0 days 00:00:10.912000,0 days 00:00:02.175000,16,5,0 days 00:00:07.524000
135391,131,2019-11-05 20:43:03.724000+00:00,2019-11-05 20:43:12.460000+00:00,0 days 00:00:08.736000,0 days 00:00:02.175000,16,6,0 days 00:00:05.003000
135391,132,2019-11-05 20:43:12.460000+00:00,2019-11-05 20:43:19.024000+00:00,0 days 00:00:06.564000,0 days 00:00:02.175000,16,7,0 days 00:00:02.231000
135391,133,2019-11-05 20:43:19.024000+00:00,2019-11-05 20:43:25.556000+00:00,0 days 00:00:06.532000,0 days 00:00:02.175000,16,8,0 days 00:00:02.858000
135391,134,2019-11-05 20:43:25.556000+00:00,2019-11-05 20:43:36.444000+00:00,0 days 00:00:10.888000,0 days 00:00:02.175000,16,9,0 days 00:00:07.683000
135391,135,2019-11-05 20:43:36.444000+00:00,2019-11-05 20:43:45.184000+00:00,0 days 00:00:08.740000,0 days 00:00:02.175000,16,10,0 days 00:00:05.073000
135391,136,2019-11-05 20:43:45.184000+00:00,2019-11-05 20:43:53.920000+00:00,0 days 00:00:08.736000,0 days 00:00:02.175000,16,11,0 days 00:00:04.655000
135391,137,2019-11-05 20:43:53.920000+00:00,2019-11-05 20:44:04.832000+00:00,0 days 00:00:10.912000,0 days 00:00:01.650000,17,0,0 days 00:00:07.214000
135391,138,2019-11-05 20:44:04.832000+00:00,2019-11-05 20:44:14.775000+00:00,0 days 00:00:09.943000,0 days 00:00:01.650000,17,1,0 days 00:00:06.788000
135391,139,2019-11-05 20:44:14.775000+00:00,2019-11-05 20:44:21.415000+00:00,0 days 00:00:06.640000,0 days 00:00:01.650000,17,2,0 days 00:00:03.815000
135391,140,2019-11-05 20:44:21.415000+00:00,2019-11-05 20:44:29.675000+00:00,0 days 00:00:08.260000,0 days 00:00:01.650000,17,3,0 days 00:00:05.057000
135391,141,2019-11-05 20:44:29.675000+00:00,2019-11-05 20:44:37.964000+00:00,0 days 00:00:08.289000,0 days 00:00:03,18,0,0 days 00:00:05.261000
135391,142,2019-11-05 20:44:37.964000+00:00,2019-11-05 20:44:53.006000+00:00,0 days 00:00:15.042000,0 days 00:00:03,18,1,0 days 00:00:09.570000
135391,143,2019-11-05 20:44:53.006000+00:00,2019-11-05 20:44:59.044000+00:00,0 days 00:00:06.038000,0 days 00:00:03,18,2,0 days 00:00:01.611000
135391,144,2019-11-05 20:44:59.044000+00:00,2019-11-05 20:45:08.053000+00:00,0 days 00:00:09.009000,0 days 00:00:03,18,3,0 days 00:00:04.567000
135391,145,2019-11-05 20:45:08.053000+00:00,2019-11-05 20:45:20.092000+00:00,0 days 00:00:12.039000,0 days 00:00:00,19,0,0 days 00:00:07.396000
135391,146,2019-11-05 20:45:20.092000+00:00,2019-11-05 20:45:26.999000+00:00,0 days 00:00:06.907000,0 days 00:00:00,19,1,0 days 00:00:05.407000
135391,147,2019-11-05 20:45:26.999000+00:00,2019-11-05 20:45:34.602000+00:00,0 days 00:00:07.603000,0 days 00:00:00,19,2,0 days 00:00:06.142000
135391,148,2019-11-05 20:45:34.602000+00:00,2019-11-05 20:45:39.549000+00:00,0 days 00:00:04.947000,0 days 00:00:00,19,3,0 days 00:00:04.348000
135391,149,2019-11-05 20:45:39.549000+00:00,2019-11-05 20:45:46.101000+00:00,0 days 00:00:06.552000,0 days 00:00:00,19,4,0 days 00:00:05.382000
135391,150,2019-11-05 20:45:46.101000+00:00,2019-11-05 20:45:51.764000+00:00,0 days 00:00:05.663000,0 days 00:00:00,19,5,0 days 00:00:04.824000
135391,151,2019-11-05 20:45:51.764000+00:00,2019-11-05 20:45:58.119000+00:00,0 days 00:00:06.355000,0 days 00:00:00,19,6,0 days 00:00:05.552000
135391,152,2019-11-05 20:45:58.119000+00:00,2019-11-05 20:46:03.035000+00:00,0 days 00:00:04.916000,0 days 00:00:00,19,7,0 days 00:00:04.131000
135391,153,2019-11-05 20:46:03.035000+00:00,2019-11-05 20:46:07.685000+00:00,0 days 00:00:04.650000,0 days 00:00:00,19,8,0 days 00:00:03.694000
135391,154,2019-11-05 20:46:07.685000+00:00,2019-11-05 20:46:11.704000+00:00,0 days 00:00:04.019000,0 days 00:00:00,19,9,0 days 00:00:03.107000
135391,155,2019-11-05 20:46:11.704000+00:00,2019-11-05 20:46:15.589000+00:00,0 days 00:00:03.885000,0 days 00:00:00,19,10,0 days 00:00:02.667000
135391,156,2019-11-05 20:46:15.589000+00:00,2019-11-05 20:46:19.642000+00:00,0 days 00:00:04.053000,0 days 00:00:00,19,11,0 days 00:00:03.086000
135391,157,2019-11-05 20:46:19.642000+00:00,2019-11-05 20:46:25.772000+00:00,0 days 00:00:06.130000,0 days 00:00:02.700000,20,0,0 days 00:00:05.417000
135391,158,2019-11-05 20:46:25.772000+00:00,2019-11-05 20:46:36.580000+00:00,0 days 00:00:10.808000,0 days 00:00:02.700000,20,1,0 days 00:00:06.512000
135391,159,2019-11-05 20:46:36.580000+00:00,2019-11-05 20:46:44.716000+00:00,0 days 00:00:08.136000,0 days 00:00:02.700000,20,2,0 days 00:00:04.369000
135391,160,2019-11-05 20:46:44.716000+00:00,2019-11-05 20:46:52.858000+00:00,0 days 00:00:08.142000,0 days 00:00:02.700000,20,3,0 days 00:00:02.995000
135391,161,2019-11-05 20:46:52.858000+00:00,2019-11-05 20:47:03.698000+00:00,0 days 00:00:10.840000,0 days 00:00:00,21,0,0 days 00:00:06.692000
135391,162,2019-11-05 20:47:03.698000+00:00,2019-11-05 20:47:08.891000+00:00,0 days 00:00:05.193000,0 days 00:00:00,21,1,0 days 00:00:04.060000
135391,163,2019-11-05 20:47:08.891000+00:00,2019-11-05 20:47:15.363000+00:00,0 days 00:00:06.472000,0 days 00:00:00,21,2,0 days 00:00:05.374000
135391,164,2019-11-05 20:47:15.363000+00:00,2019-11-05 20:47:20.432000+00:00,0 days 00:00:05.069000,0 days 00:00:00,21,3,0 days 00:00:03.940000
135391,165,2019-11-05 20:47:20.432000+00:00,2019-11-05 20:47:25.698000+00:00,0 days 00:00:05.266000,0 days 00:00:00,21,4,0 days 00:00:04.397000
135391,166,2019-11-05 20:47:25.698000+00:00,2019-11-05 20:47:29.306000+00:00,0 days 00:00:03.608000,0 days 00:00:00,21,5,0 days 00:00:02.506000
135391,167,2019-11-05 20:47:29.306000+00:00,2019-11-05 20:47:33.708000+00:00,0 days 00:00:04.402000,0 days 00:00:00,21,6,0 days 00:00:03.470000
135391,168,2019-11-05 20:47:33.708000+00:00,2019-11-05 20:47:37.982000+00:00,0 days 00:00:04.274000,0 days 00:00:00,21,7,0 days 00:00:03.077000
135670,0,2019-10-28 21:52:29.587000+00:00,2019-10-28 21:52:37.166000+00:00,0 days 00:00:07.579000,0 days 00:00:00,0,0,0 days 00:00:06.626000
135670,1,2019-10-28 21:52:37.166000+00:00,2019-10-28 21:52:45.595000+00:00,0 days 00:00:08.429000,0 days 00:00:00,1,0,0 days 00:00:07.128000
135670,2,2019-10-28 21:52:45.595000+00:00,2019-10-28 21:52:53.390000+00:00,0 days 00:00:07.795000,0 days 00:00:00,1,1,0 days 00:00:06.715000
135670,3,2019-10-28 21:52:53.390000+00:00,2019-10-28 21:53:03.288000+00:00,0 days 00:00:09.898000,0 days 00:00:00,1,2,0 days 00:00:08.903000
135670,4,2019-10-28 21:53:03.288000+00:00,2019-10-28 21:53:08.489000+00:00,0 days 00:00:05.201000,0 days 00:00:00,1,3,0 days 00:00:03.780000
135670,5,2019-10-28 21:53:08.489000+00:00,2019-10-28 21:53:17.244000+00:00,0 days 00:00:08.755000,0 days 00:00:00,1,4,0 days 00:00:07.323000
135670,6,2019-10-28 21:53:17.244000+00:00,2019-10-28 21:53:23.969000+00:00,0 days 00:00:06.725000,0 days 00:00:00,1,5,0 days 00:00:05.903000
135670,7,2019-10-28 21:53:23.969000+00:00,2019-10-28 21:53:31.676000+00:00,0 days 00:00:07.707000,0 days 00:00:00,1,6,0 days 00:00:06.795000
135670,8,2019-10-28 21:53:31.676000+00:00,2019-10-28 21:53:37.203000+00:00,0 days 00:00:05.527000,0 days 00:00:00,1,7,0 days 00:00:04.671000
135670,9,2019-10-28 21:53:37.203000+00:00,2019-10-28 21:53:42.528000+00:00,0 days 00:00:05.325000,0 days 00:00:00,1,8,0 days 00:00:04.659000
135670,10,2019-10-28 21:53:42.528000+00:00,2019-10-28 21:53:47.878000+00:00,0 days 00:00:05.350000,0 days 00:00:00,1,9,0 days 00:00:04.384000
135670,11,2019-10-28 21:53:47.878000+00:00,2019-10-28 21:53:52.877000+00:00,0 days 00:00:04.999000,0 days 00:00:00,1,10,0 days 00:00:03.645000
135670,12,2019-10-28 21:53:52.877000+00:00,2019-10-28 21:53:57.826000+00:00,0 days 00:00:04.949000,0 days 00:00:00,1,11,0 days 00:00:03.951000
